,Ambient Pressure [Pa],dT [K],$r$ [m],Time_r [s]
0,101300.0,37.61224489795919,1.0041772637091905e-06,5.1e-08
0,101300.0,38.40816326530612,1.004264517355873e-06,5.2e-08
0,101300.0,39.20408163265306,1.0043517307383966e-06,5.2e-08
0,101300.0,40.0,1.0044389042040606e-06,5.3000000000000005e-08
0,107422.44897959183,1.0,1.0001126922838516e-06,1e-08
0,107422.44897959183,1.7959183673469388,1.0002023065352861e-06,1.2000000000000002e-08
0,107422.44897959183,2.5918367346938775,1.0002918534777926e-06,1.4000000000000001e-08
0,107422.44897959183,3.387755102040816,1.0003813347478334e-06,1.5000000000000002e-08
0,107422.44897959183,4.183673469387755,1.000470751557744e-06,1.6e-08
0,107422.44897959183,4.979591836734694,1.0005601049164265e-06,1.8000000000000002e-08
0,107422.44897959183,5.775510204081632,1.000649395725596e-06,1.9e-08
0,107422.44897959183,6.571428571428571,1.000738624825454e-06,2e-08
0,107422.44897959183,7.36734693877551,1.0008277930208223e-06,2.1000000000000003e-08
0,107422.44897959183,8.16326530612245,1.0009169010936357e-06,2.2000000000000002e-08
0,107422.44897959183,8.959183673469388,1.0010059498096497e-06,2.3e-08
0,107422.44897959183,9.755102040816327,1.0010949399208089e-06,2.4000000000000003e-08
0,107422.44897959183,10.551020408163264,1.0011838721653182e-06,2.5000000000000002e-08
0,107422.44897959183,11.346938775510203,1.0012727472675012e-06,2.6e-08
0,107422.44897959183,12.142857142857142,1.0013615659355816e-06,2.7e-08
0,107422.44897959183,12.938775510204081,1.0014503288611419e-06,2.8000000000000003e-08
0,107422.44897959183,13.73469387755102,1.0015390367177205e-06,2.9e-08
0,107422.44897959183,14.53061224489796,1.0016276901592394e-06,3.0000000000000004e-08
0,107422.44897959183,15.326530612244898,1.0017162898212645e-06,3.0000000000000004e-08
0,107422.44897959183,16.122448979591837,1.0018048363193774e-06,3.1e-08
0,107422.44897959183,16.918367346938776,1.001893330249706e-06,3.2e-08
0,107422.44897959183,17.714285714285715,1.0019817721905043e-06,3.3000000000000004e-08
0,107422.44897959183,18.510204081632654,1.0020701627020648e-06,3.4e-08
0,107422.44897959183,19.306122448979593,1.0021585023275344e-06,3.4e-08
0,107422.44897959183,20.10204081632653,1.0022467915945853e-06,3.5e-08
0,107422.44897959183,20.897959183673468,1.002335031016089e-06,3.6000000000000005e-08
0,107422.44897959183,21.693877551020407,1.0024232210918406e-06,3.7e-08
0,107422.44897959183,22.489795918367346,1.002511362308552e-06,3.7e-08
0,107422.44897959183,23.285714285714285,1.0025994551411718e-06,3.8e-08
0,107422.44897959183,24.081632653061224,1.0026875000551566e-06,3.9000000000000005e-08
0,107422.44897959183,24.877551020408163,1.0027754975056462e-06,3.9000000000000005e-08
0,107422.44897959183,25.6734693877551,1.0028634479383715e-06,4e-08
0,107422.44897959183,26.46938775510204,1.0029513517924122e-06,4.1e-08
0,107422.44897959183,27.26530612244898,1.0030392094983057e-06,4.1e-08
0,107422.44897959183,28.06122448979592,1.0031270214795708e-06,4.2000000000000006e-08
0,107422.44897959183,28.857142857142858,1.0032147881539741e-06,4.2000000000000006e-08
0,107422.44897959183,29.653061224489797,1.0033025099322151e-06,4.3e-08
0,107422.44897959183,30.448979591836736,1.0033901872204074e-06,4.4000000000000004e-08
0,107422.44897959183,31.244897959183675,1.0034778204185715e-06,4.4000000000000004e-08
0,107422.44897959183,32.04081632653062,1.0035654099210473e-06,4.5000000000000006e-08
0,107422.44897959183,32.83673469387755,1.0036529561186867e-06,4.5000000000000006e-08
0,107422.44897959183,33.63265306122449,1.0037404593958468e-06,4.6e-08
0,107422.44897959183,34.42857142857143,1.0038279201338436e-06,4.6e-08
0,107422.44897959183,35.224489795918366,1.0039153387074487e-06,4.7000000000000004e-08
0,107422.44897959183,36.02040816326531,1.0040027154894083e-06,4.7000000000000004e-08
0,107422.44897959183,36.816326530612244,1.0040900508451923e-06,4.8000000000000006e-08
0,107422.44897959183,37.61224489795919,1.0041773451387355e-06,4.8000000000000006e-08
0,107422.44897959183,38.40816326530612,1.0042645987275975e-06,4.9e-08
0,107422.44897959183,39.20408163265306,1.004351811966197e-06,4.9e-08
0,107422.44897959183,40.0,1.004438985203639e-06,5.0000000000000004e-08
0,113544.89795918367,1.0,1.0001126932609373e-06,9.000000000000001e-09
0,113544.89795918367,1.7959183673469388,1.0002023081272653e-06,1.1000000000000001e-08
0,113544.89795918367,2.5918367346938775,1.0002918557028482e-06,1.3e-08
0,113544.89795918367,3.387755102040816,1.0003813376896476e-06,1.4000000000000001e-08
0,113544.89795918367,4.183673469387755,1.0004707553373477e-06,1.5000000000000002e-08
0,113544.89795918367,4.979591836734694,1.000560109676162e-06,1.7e-08
0,113544.89795918367,5.775510204081632,1.0006494016169334e-06,1.8000000000000002e-08
0,113544.89795918367,6.571428571428571,1.0007386320016966e-06,1.9e-08
0,113544.89795918367,7.36734693877551,1.0008278016303867e-06,2e-08
0,113544.89795918367,8.16326530612245,1.000916911275554e-06,2.1000000000000003e-08
0,113544.89795918367,8.959183673469388,1.0010059616898733e-06,2.2000000000000002e-08
0,113544.89795918367,9.755102040816327,1.001094953609555e-06,2.3e-08
0,113544.89795918367,10.551020408163264,1.0011838877552264e-06,2.4000000000000003e-08
0,113544.89795918367,11.346938775510203,1.001272764832592e-06,2.5000000000000002e-08
0,113544.89795918367,12.142857142857142,1.0013615855306576e-06,2.5000000000000002e-08
0,113544.89795918367,12.938775510204081,1.0014503505218961e-06,2.6e-08
0,113544.89795918367,13.73469387755102,1.0015390604610806e-06,2.7e-08
0,113544.89795918367,14.53061224489796,1.0016277159843005e-06,2.8000000000000003e-08
0,113544.89795918367,15.326530612244898,1.0017163177101904e-06,2.9e-08
0,113544.89795918367,16.122448979591837,1.0018048662383457e-06,3.0000000000000004e-08
0,113544.89795918367,16.918367346938776,1.0018933621510446e-06,3.0000000000000004e-08
0,113544.89795918367,17.714285714285715,1.0019818060135516e-06,3.1e-08
0,113544.89795918367,18.510204081632654,1.0020701983746552e-06,3.2e-08
0,113544.89795918367,19.306122448979593,1.0021585397673373e-06,3.3000000000000004e-08
0,113544.89795918367,20.10204081632653,1.0022468307108328e-06,3.3000000000000004e-08
0,113544.89795918367,20.897959183673468,1.0023350717112118e-06,3.4e-08
0,113544.89795918367,21.693877551020407,1.0024232632619461e-06,3.5e-08
0,113544.89795918367,22.489795918367346,1.0025114058449286e-06,3.5e-08
0,113544.89795918367,23.285714285714285,1.0025994999321739e-06,3.6000000000000005e-08
0,113544.89795918367,24.081632653061224,1.0026875459860478e-06,3.7e-08
0,113544.89795918367,24.877551020408163,1.002775544460002e-06,3.7e-08
0,113544.89795918367,25.6734693877551,1.0028634957994684e-06,3.8e-08
0,113544.89795918367,26.46938775510204,1.0029514004427277e-06,3.8e-08
0,113544.89795918367,27.26530612244898,1.003039258821277e-06,3.9000000000000005e-08
0,113544.89795918367,28.06122448979592,1.003127071359883e-06,3.9000000000000005e-08
0,113544.89795918367,28.857142857142858,1.0032148384772489e-06,4e-08
0,113544.89795918367,29.653061224489797,1.0033025605869658e-06,4.1e-08
0,113544.89795918367,30.448979591836736,1.00339023809666e-06,4.1e-08
0,113544.89795918367,31.244897959183675,1.0034778714092987e-06,4.2000000000000006e-08
0,113544.89795918367,32.04081632653062,1.0035654609219012e-06,4.2000000000000006e-08
0,113544.89795918367,32.83673469387755,1.0036530070284945e-06,4.3e-08
0,113544.89795918367,33.63265306122449,1.0037405101165124e-06,4.3e-08
0,113544.89795918367,34.42857142857143,1.0038279705703698e-06,4.4000000000000004e-08
0,113544.89795918367,35.224489795918366,1.0039153887682711e-06,4.4000000000000004e-08
0,113544.89795918367,36.02040816326531,1.0040027650861579e-06,4.5000000000000006e-08
0,113544.89795918367,36.816326530612244,1.004090099892977e-06,4.5000000000000006e-08
0,113544.89795918367,37.61224489795919,1.0041773935558282e-06,4.6e-08
0,113544.89795918367,38.40816326530612,1.004264646435858e-06,4.6e-08
0,113544.89795918367,39.20408163265306,1.0043518588902627e-06,4.7000000000000004e-08
0,113544.89795918367,40.0,1.0044390312718092e-06,4.7000000000000004e-08
0,119667.3469387755,1.0,1.0001126940525366e-06,9.000000000000001e-09
0,119667.3469387755,1.7959183673469388,1.0002023093334267e-06,1.1000000000000001e-08
0,119667.3469387755,2.5918367346938775,1.0002918573019882e-06,1.2000000000000002e-08
0,119667.3469387755,3.387755102040816,1.000381339727393e-06,1.3e-08
0,119667.3469387755,4.183673469387755,1.0004707578977805e-06,1.5000000000000002e-08
0,119667.3469387755,4.979591836734694,1.000560112864679e-06,1.6e-08
0,119667.3469387755,5.775510204081632,1.0006494055492957e-06,1.7e-08
0,119667.3469387755,6.571428571428571,1.0007386367963647e-06,1.8000000000000002e-08
0,119667.3469387755,7.36734693877551,1.000827807402274e-06,1.9e-08
0,119667.3469387755,8.16326530612245,1.0009169181317507e-06,2e-08
0,119667.3469387755,8.959183673469388,1.0010059697260097e-06,2.1000000000000003e-08
0,119667.3469387755,9.755102040816327,1.0010949629076758e-06,2.1000000000000003e-08
0,119667.3469387755,10.551020408163264,1.0011838983820327e-06,2.2000000000000002e-08
0,119667.3469387755,11.346938775510203,1.0012727768383242e-06,2.3e-08
0,119667.3469387755,12.142857142857142,1.001361598948964e-06,2.4000000000000003e-08
0,119667.3469387755,12.938775510204081,1.001450365369512e-06,2.5000000000000002e-08
0,119667.3469387755,13.73469387755102,1.0015390767385034e-06,2.6e-08
0,119667.3469387755,14.53061224489796,1.0016277336767397e-06,2.6e-08
0,119667.3469387755,15.326530612244898,1.0017163367880884e-06,2.7e-08
0,119667.3469387755,16.122448979591837,1.0018048866590624e-06,2.8000000000000003e-08
0,119667.3469387755,16.918367346938776,1.001893383859508e-06,2.9e-08
0,119667.3469387755,17.714285714285715,1.0019818289440426e-06,2.9e-08
0,119667.3469387755,18.510204081632654,1.0020702224518308e-06,3.0000000000000004e-08
0,119667.3469387755,19.306122448979593,1.002158564907904e-06,3.1e-08
0,119667.3469387755,20.10204081632653,1.002246856824631e-06,3.1e-08
0,119667.3469387755,20.897959183673468,1.0023350987023353e-06,3.2e-08
0,119667.3469387755,21.693877551020407,1.0024232910298575e-06,3.3000000000000004e-08
0,119667.3469387755,22.489795918367346,1.0025114342861382e-06,3.3000000000000004e-08
0,119667.3469387755,23.285714285714285,1.0025995289403748e-06,3.4e-08
0,119667.3469387755,24.081632653061224,1.002687575453433e-06,3.5e-08
0,119667.3469387755,24.877551020408163,1.0027755742782455e-06,3.5e-08
0,119667.3469387755,25.6734693877551,1.0028635258596973e-06,3.6000000000000005e-08
0,119667.3469387755,26.46938775510204,1.0029514306373791e-06,3.6000000000000005e-08
0,119667.3469387755,27.26530612244898,1.0030392890432358e-06,3.7e-08
0,119667.3469387755,28.06122448979592,1.0031271015038837e-06,3.7e-08
0,119667.3469387755,28.857142857142858,1.0032148684399876e-06,3.8e-08
0,119667.3469387755,29.653061224489797,1.0033025902671684e-06,3.8e-08
0,119667.3469387755,30.448979591836736,1.0033902673960014e-06,3.9000000000000005e-08
0,119667.3469387755,31.244897959183675,1.003477900231739e-06,3.9000000000000005e-08
0,119667.3469387755,32.04081632653062,1.0035654891748423e-06,4e-08
0,119667.3469387755,32.83673469387755,1.0036530346216518e-06,4e-08
0,119667.3469387755,33.63265306122449,1.003740536963539e-06,4.1e-08
0,119667.3469387755,34.42857142857143,1.0038279965872542e-06,4.1e-08
0,119667.3469387755,35.224489795918366,1.0039154138750125e-06,4.2000000000000006e-08
0,119667.3469387755,36.02040816326531,1.0040027892052129e-06,4.2000000000000006e-08
0,119667.3469387755,36.816326530612244,1.0040901229506244e-06,4.3e-08
0,119667.3469387755,37.61224489795919,1.0041774154809036e-06,4.3e-08
0,119667.3469387755,38.40816326530612,1.0042646671607166e-06,4.4000000000000004e-08
0,119667.3469387755,39.20408163265306,1.0043518783501583e-06,4.4000000000000004e-08
0,119667.3469387755,40.0,1.0044390494050668e-06,4.5000000000000006e-08
0,125789.79591836735,1.0,1.0001126946835247e-06,8e-09
0,125789.79591836735,1.7959183673469388,1.0002023102063674e-06,1e-08
0,125789.79591836735,2.5918367346938775,1.0002918583623155e-06,1.1000000000000001e-08
0,125789.79591836735,3.387755102040816,1.0003813409897134e-06,1.3e-08
0,125789.79591836735,4.183673469387755,1.000470759415544e-06,1.4000000000000001e-08
0,125789.79591836735,4.979591836734694,1.000560114713283e-06,1.5000000000000002e-08
0,125789.79591836735,5.775510204081632,1.0006494078153261e-06,1.6e-08
0,125789.79591836735,6.571428571428571,1.0007386395695516e-06,1.7e-08
0,125789.79591836735,7.36734693877551,1.0008278107700708e-06,1.8000000000000002e-08
0,125789.79591836735,8.16326530612245,1.0009169221749326e-06,1.9e-08
0,125789.79591836735,8.959183673469388,1.001005974515954e-06,1.9e-08
0,125789.79591836735,9.755102040816327,1.0010949685034304e-06,2e-08
0,125789.79591836735,10.551020408163264,1.0011839048293423e-06,2.1000000000000003e-08
0,125789.79591836735,11.346938775510203,1.0012727841687324e-06,2.2000000000000002e-08
0,125789.79591836735,12.142857142857142,1.0013616071791365e-06,2.3e-08
0,125789.79591836735,12.938775510204081,1.0014503745017462e-06,2.4000000000000003e-08
0,125789.79591836735,13.73469387755102,1.0015390867609795e-06,2.4000000000000003e-08
0,125789.79591836735,14.53061224489796,1.0016277445639384e-06,2.5000000000000002e-08
0,125789.79591836735,15.326530612244898,1.0017163485023235e-06,2.6e-08
0,125789.79591836735,16.122448979591837,1.0018048991510255e-06,2.6e-08
0,125789.79591836735,16.918367346938776,1.0018933970699276e-06,2.7e-08
0,125789.79591836735,17.714285714285715,1.001981842804292e-06,2.8000000000000003e-08
0,125789.79591836735,18.510204081632654,1.0020702368855881e-06,2.9e-08
0,125789.79591836735,19.306122448979593,1.0021585798324971e-06,2.9e-08
0,125789.79591836735,20.10204081632653,1.002246872151652e-06,3.0000000000000004e-08
0,125789.79591836735,20.897959183673468,1.0023351143390502e-06,3.0000000000000004e-08
0,125789.79591836735,21.693877551020407,1.00242330688035e-06,3.1e-08
0,125789.79591836735,22.489795918367346,1.0025114502520763e-06,3.2e-08
0,125789.79591836735,23.285714285714285,1.0025995449218662e-06,3.2e-08
0,125789.79591836735,24.081632653061224,1.0026875913499779e-06,3.3000000000000004e-08
0,125789.79591836735,24.877551020408163,1.0027755899891092e-06,3.3000000000000004e-08
0,125789.79591836735,25.6734693877551,1.0028635412849323e-06,3.4e-08
0,125789.79591836735,26.46938775510204,1.0029514456778872e-06,3.4e-08
0,125789.79591836735,27.26530612244898,1.0030393036014543e-06,3.5e-08
0,125789.79591836735,28.06122448979592,1.0031271154841297e-06,3.5e-08
0,125789.79591836735,28.857142857142858,1.0032148817489494e-06,3.6000000000000005e-08
0,125789.79591836735,29.653061224489797,1.0033026028137618e-06,3.6000000000000005e-08
0,125789.79591836735,30.448979591836736,1.0033902790919217e-06,3.7e-08
0,125789.79591836735,31.244897959183675,1.0034779109915068e-06,3.7e-08
0,125789.79591836735,32.04081632653062,1.00356549891561e-06,3.8e-08
0,125789.79591836735,32.83673469387755,1.003653043264027e-06,3.8e-08
0,125789.79591836735,33.63265306122449,1.0037405444306226e-06,3.9000000000000005e-08
0,125789.79591836735,34.42857142857143,1.003828002805723e-06,3.9000000000000005e-08
0,125789.79591836735,35.224489795918366,1.0039154187742022e-06,4e-08
0,125789.79591836735,36.02040816326531,1.0040027927177541e-06,4e-08
0,125789.79591836735,36.816326530612244,1.004090125011973e-06,4.1e-08
0,125789.79591836735,37.61224489795919,1.0041774160295594e-06,4.1e-08
0,125789.79591836735,38.40816326530612,1.0042646661380649e-06,4.1e-08
0,125789.79591836735,39.20408163265306,1.0043518757002922e-06,4.2000000000000006e-08
0,125789.79591836735,40.0,1.0044390450748906e-06,4.2000000000000006e-08
0,131912.24489795917,1.0,1.0001126951739697e-06,8e-09
0,131912.24489795917,1.7959183673469388,1.0002023107889003e-06,1e-08
0,131912.24489795917,2.5918367346938775,1.0002918589549084e-06,1.1000000000000001e-08
0,131912.24489795917,3.387755102040816,1.0003813415814694e-06,1.2000000000000002e-08
0,131912.24489795917,4.183673469387755,1.0004707600347042e-06,1.3e-08
0,131912.24489795917,4.979591836734694,1.000560115410624e-06,1.4000000000000001e-08
0,131912.24489795917,5.775510204081632,1.000649408653139e-06,1.5000000000000002e-08
0,131912.24489795917,6.571428571428571,1.000738640614152e-06,1.6e-08
0,131912.24489795917,7.36734693877551,1.0008278120863979e-06,1.7e-08
0,131912.24489795917,8.16326530612245,1.0009169238226205e-06,1.8000000000000002e-08
0,131912.24489795917,8.959183673469388,1.0010059765459353e-06,1.8000000000000002e-08
0,131912.24489795917,9.755102040816327,1.0010949709566399e-06,1.9e-08
0,131912.24489795917,10.551020408163264,1.0011839077347213e-06,2e-08
0,131912.24489795917,11.346938775510203,1.0012727875425988e-06,2.1000000000000003e-08
0,131912.24489795917,12.142857142857142,1.0013616110252285e-06,2.2000000000000002e-08
0,131912.24489795917,12.938775510204081,1.0014503788108327e-06,2.2000000000000002e-08
0,131912.24489795917,13.73469387755102,1.0015390915117164e-06,2.3e-08
0,131912.24489795917,14.53061224489796,1.0016277497233645e-06,2.4000000000000003e-08
0,131912.24489795917,15.326530612244898,1.0017163540267623e-06,2.5000000000000002e-08
0,131912.24489795917,16.122448979591837,1.001804904987159e-06,2.5000000000000002e-08
0,131912.24489795917,16.918367346938776,1.0018934031556391e-06,2.6e-08
0,131912.24489795917,17.714285714285715,1.0019818490701998e-06,2.6e-08
0,131912.24489795917,18.510204081632654,1.0020702432557962e-06,2.7e-08
0,131912.24489795917,19.306122448979593,1.0021585862257936e-06,2.8000000000000003e-08
0,131912.24489795917,20.10204081632653,1.0022468784825362e-06,2.8000000000000003e-08
0,131912.24489795917,20.897959183673468,1.0023351205187933e-06,2.9e-08
0,131912.24489795917,21.693877551020407,1.0024233128180792e-06,2.9e-08
0,131912.24489795917,22.489795918367346,1.0025114558551154e-06,3.0000000000000004e-08
0,131912.24489795917,23.285714285714285,1.002599550096871e-06,3.1e-08
0,131912.24489795917,24.081632653061224,1.0026875960034729e-06,3.1e-08
0,131912.24489795917,24.877551020408163,1.002775594028148e-06,3.2e-08
0,131912.24489795917,25.6734693877551,1.0028635446175373e-06,3.2e-08
0,131912.24489795917,26.46938775510204,1.0029514482134985e-06,3.3000000000000004e-08
0,131912.24489795917,27.26530612244898,1.0030393052512799e-06,3.3000000000000004e-08
0,131912.24489795917,28.06122448979592,1.0031271161616553e-06,3.4e-08
0,131912.24489795917,28.857142857142858,1.0032148813695737e-06,3.4e-08
0,131912.24489795917,29.653061224489797,1.0033026012959626e-06,3.5e-08
0,131912.24489795917,30.448979591836736,1.0033902763562408e-06,3.5e-08
0,131912.24489795917,31.244897959183675,1.003477906961723e-06,3.6000000000000005e-08
0,131912.24489795917,32.04081632653062,1.003565493518302e-06,3.6000000000000005e-08
0,131912.24489795917,32.83673469387755,1.0036530364284823e-06,3.6000000000000005e-08
0,131912.24489795917,33.63265306122449,1.0037405360892933e-06,3.7e-08
0,131912.24489795917,34.42857142857143,1.0038279928936898e-06,3.7e-08
0,131912.24489795917,35.224489795918366,1.003915407229686e-06,3.8e-08
0,131912.24489795917,36.02040816326531,1.0040027794817007e-06,3.8e-08
0,131912.24489795917,36.816326530612244,1.0040901100281418e-06,3.9000000000000005e-08
0,131912.24489795917,37.61224489795919,1.0041773992443448e-06,3.9000000000000005e-08
0,131912.24489795917,38.40816326530612,1.0042646475006389e-06,3.9000000000000005e-08
0,131912.24489795917,39.20408163265306,1.0043518551622583e-06,4e-08
0,131912.24489795917,40.0,1.0044390225904878e-06,4e-08
0,138034.693877551,1.0,1.0001126955406592e-06,8e-09
0,138034.693877551,1.7959183673469388,1.0002023111161051e-06,9.000000000000001e-09
0,138034.693877551,2.5918367346938775,1.0002918591385144e-06,1e-08
0,138034.693877551,3.387755102040816,1.0003813415890762e-06,1.1000000000000001e-08
0,138034.693877551,4.183673469387755,1.0004707598739998e-06,1.2000000000000002e-08
0,138034.693877551,4.979591836734694,1.000560115112032e-06,1.3e-08
0,138034.693877551,5.775510204081632,1.0006494082590473e-06,1.4000000000000001e-08
0,138034.693877551,6.571428571428571,1.0007386401715864e-06,1.5000000000000002e-08
0,138034.693877551,7.36734693877551,1.0008278116418822e-06,1.6e-08
0,138034.693877551,8.16326530612245,1.0009169234179414e-06,1.7e-08
0,138034.693877551,8.959183673469388,1.0010059762161204e-06,1.8000000000000002e-08
0,138034.693877551,9.755102040816327,1.0010949707273997e-06,1.8000000000000002e-08
0,138034.693877551,10.551020408163264,1.001183907621515e-06,1.9e-08
0,138034.693877551,11.346938775510203,1.001272787550065e-06,2e-08
0,138034.693877551,12.142857142857142,1.0013616111464586e-06,2.1000000000000003e-08
0,138034.693877551,12.938775510204081,1.0014503790281168e-06,2.1000000000000003e-08
0,138034.693877551,13.73469387755102,1.0015390917965393e-06,2.2000000000000002e-08
0,138034.693877551,14.53061224489796,1.0016277500373134e-06,2.3e-08
0,138034.693877551,15.326530612244898,1.0017163543220757e-06,2.3e-08
0,138034.693877551,16.122448979591837,1.0018049052080677e-06,2.4000000000000003e-08
0,138034.693877551,16.918367346938776,1.0018934032390793e-06,2.5000000000000002e-08
0,138034.693877551,17.714285714285715,1.0019818489467354e-06,2.5000000000000002e-08
0,138034.693877551,18.510204081632654,1.002070242851027e-06,2.6e-08
0,138034.693877551,19.306122448979593,1.0021585854609874e-06,2.6e-08
0,138034.693877551,20.10204081632653,1.002246877275829e-06,2.7e-08
0,138034.693877551,20.897959183673468,1.0023351187858044e-06,2.8000000000000003e-08
0,138034.693877551,21.693877551020407,1.0024233104728125e-06,2.8000000000000003e-08
0,138034.693877551,22.489795918367346,1.0025114528109415e-06,2.9e-08
0,138034.693877551,23.285714285714285,1.0025995462667455e-06,2.9e-08
0,138034.693877551,24.081632653061224,1.0026875913009006e-06,3.0000000000000004e-08
0,138034.693877551,24.877551020408163,1.0027755883674013e-06,3.0000000000000004e-08
0,138034.693877551,25.6734693877551,1.0028635379143536e-06,3.1e-08
0,138034.693877551,26.46938775510204,1.0029514403850605e-06,3.1e-08
0,138034.693877551,27.26530612244898,1.0030392962170507e-06,3.2e-08
0,138034.693877551,28.06122448979592,1.003127105842869e-06,3.2e-08
0,138034.693877551,28.857142857142858,1.0032148696903516e-06,3.3000000000000004e-08
0,138034.693877551,29.653061224489797,1.0033025881824743e-06,3.3000000000000004e-08
0,138034.693877551,30.448979591836736,1.0033902617378283e-06,3.3000000000000004e-08
0,138034.693877551,31.244897959183675,1.003477890770008e-06,3.4e-08
0,138034.693877551,32.04081632653062,1.0035654756878196e-06,3.4e-08
0,138034.693877551,32.83673469387755,1.0036530168965954e-06,3.5e-08
0,138034.693877551,33.63265306122449,1.0037405147960242e-06,3.5e-08
0,138034.693877551,34.42857142857143,1.0038279697819414e-06,3.6000000000000005e-08
0,138034.693877551,35.224489795918366,1.003915382244961e-06,3.6000000000000005e-08
0,138034.693877551,36.02040816326531,1.0040027525720328e-06,3.6000000000000005e-08
0,138034.693877551,36.816326530612244,1.0040900811443052e-06,3.7e-08
0,138034.693877551,37.61224489795919,1.0041773683396542e-06,3.7e-08
0,138034.693877551,38.40816326530612,1.0042646145308068e-06,3.8e-08
0,138034.693877551,39.20408163265306,1.0043518200854243e-06,3.8e-08
0,138034.693877551,40.0,1.0044389853668753e-06,3.8e-08
0,144157.14285714287,1.0,1.0001126957971272e-06,7.000000000000001e-09
0,144157.14285714287,1.7959183673469388,1.0002023112173747e-06,9.000000000000001e-09
0,144157.14285714287,2.5918367346938775,1.0002918589616199e-06,1e-08
0,144157.14285714287,3.387755102040816,1.000381341084324e-06,1.1000000000000001e-08
0,144157.14285714287,4.183673469387755,1.0004707590320688e-06,1.2000000000000002e-08
0,144157.14285714287,4.979591836734694,1.0005601139465875e-06,1.3e-08
0,144157.14285714287,5.775510204081632,1.0006494067960565e-06,1.4000000000000001e-08
0,144157.14285714287,6.571428571428571,1.0007386384421522e-06,1.4000000000000001e-08
0,144157.14285714287,7.36734693877551,1.0008278096771842e-06,1.5000000000000002e-08
0,144157.14285714287,8.16326530612245,1.0009169212457013e-06,1.6e-08
0,144157.14285714287,8.959183673469388,1.0010059738578227e-06,1.7e-08
0,144157.14285714287,9.755102040816327,1.0010949681967056e-06,1.8000000000000002e-08
0,144157.14285714287,10.551020408163264,1.0011839049232379e-06,1.8000000000000002e-08
0,144157.14285714287,11.346938775510203,1.0012727846790494e-06,1.9e-08
0,144157.14285714287,12.142857142857142,1.0013616080879543e-06,2e-08
0,144157.14285714287,12.938775510204081,1.0014503757577787e-06,2e-08
0,144157.14285714287,13.73469387755102,1.0015390882805187e-06,2.1000000000000003e-08
0,144157.14285714287,14.53061224489796,1.0016277462333488e-06,2.2000000000000002e-08
0,144157.14285714287,15.326530612244898,1.0017163501801593e-06,2.2000000000000002e-08
0,144157.14285714287,16.122448979591837,1.0018049006709933e-06,2.3e-08
0,144157.14285714287,16.918367346938776,1.0018933982436514e-06,2.3e-08
0,144157.14285714287,17.714285714285715,1.0019818434248645e-06,2.4000000000000003e-08
0,144157.14285714287,18.510204081632654,1.0020702367301764e-06,2.5000000000000002e-08
0,144157.14285714287,19.306122448979593,1.0021585786655117e-06,2.5000000000000002e-08
0,144157.14285714287,20.10204081632653,1.0022468697275115e-06,2.6e-08
0,144157.14285714287,20.897959183673468,1.0023351104049326e-06,2.6e-08
0,144157.14285714287,21.693877551020407,1.0024233011786383e-06,2.7e-08
0,144157.14285714287,22.489795918367346,1.0025114425221921e-06,2.7e-08
0,144157.14285714287,23.285714285714285,1.0025995349029299e-06,2.8000000000000003e-08
0,144157.14285714287,24.081632653061224,1.0026875787817468e-06,2.8000000000000003e-08
0,144157.14285714287,24.877551020408163,1.0027755746142178e-06,2.9e-08
0,144157.14285714287,25.6734693877551,1.0028635228497136e-06,2.9e-08
0,144157.14285714287,26.46938775510204,1.0029514239334164e-06,3.0000000000000004e-08
0,144157.14285714287,27.26530612244898,1.0030392783049477e-06,3.0000000000000004e-08
0,144157.14285714287,28.06122448979592,1.0031270863991757e-06,3.1e-08
0,144157.14285714287,28.857142857142858,1.003214848646205e-06,3.1e-08
0,144157.14285714287,29.653061224489797,1.003302565471658e-06,3.2e-08
0,144157.14285714287,30.448979591836736,1.0033902372965749e-06,3.2e-08
0,144157.14285714287,31.244897959183675,1.0034778645371656e-06,3.2e-08
0,144157.14285714287,32.04081632653062,1.0035654476050923e-06,3.3000000000000004e-08
0,144157.14285714287,32.83673469387755,1.003652986908009e-06,3.3000000000000004e-08
0,144157.14285714287,33.63265306122449,1.0037404828483604e-06,3.4e-08
0,144157.14285714287,34.42857142857143,1.0038279358244824e-06,3.4e-08
0,144157.14285714287,35.224489795918366,1.0039153462294854e-06,3.4e-08
0,144157.14285714287,36.02040816326531,1.0040027144529589e-06,3.5e-08
0,144157.14285714287,36.816326530612244,1.0040900408782492e-06,3.5e-08
0,144157.14285714287,37.61224489795919,1.0041773258855264e-06,3.6000000000000005e-08
0,144157.14285714287,38.40816326530612,1.0042645698498633e-06,3.6000000000000005e-08
0,144157.14285714287,39.20408163265306,1.0043517731409926e-06,3.6000000000000005e-08
0,144157.14285714287,40.0,1.0044389361244074e-06,3.7e-08
0,150279.5918367347,1.0,1.0001126959547766e-06,7.000000000000001e-09
0,150279.5918367347,1.7959183673469388,1.0002023111170093e-06,8e-09
0,150279.5918367347,2.5918367346938775,1.0002918584649062e-06,9.000000000000001e-09
0,150279.5918367347,3.387755102040816,1.0003813401273375e-06,1e-08
0,150279.5918367347,4.183673469387755,1.0004707575915406e-06,1.1000000000000001e-08
0,150279.5918367347,4.979591836734694,1.0005601120223694e-06,1.2000000000000002e-08
