,Ambient Pressure [Pa],dT [K],$k$ [m/s]
0,303340.81632653065,38.40816326530612,
0,303340.81632653065,39.20408163265306,
0,303340.81632653065,40.0,
0,309463.2653061225,1.0,1.615587133892632e-18
0,309463.2653061225,1.7959183673469388,1.2116903504194741e-18
0,309463.2653061225,2.5918367346938775,1.615587133892632e-18
0,309463.2653061225,3.387755102040816,1.615587133892632e-18
0,309463.2653061225,4.183673469387755,1.2116903504194741e-18
0,309463.2653061225,4.979591836734694,1.2116903504194741e-18
0,309463.2653061225,5.775510204081632,1.2116903504194741e-18
0,309463.2653061225,6.571428571428571,1.8175355256292112e-18
0,309463.2653061225,7.36734693877551,1.8175355256292112e-18
0,309463.2653061225,8.16326530612245,1.2116903504194741e-18
0,309463.2653061225,8.959183673469388,1.8175355256292112e-18
0,309463.2653061225,9.755102040816327,1.615587133892632e-18
0,309463.2653061225,10.551020408163264,1.615587133892632e-18
0,309463.2653061225,11.346938775510203,1.615587133892632e-18
0,309463.2653061225,12.142857142857142,1.615587133892632e-18
0,309463.2653061225,12.938775510204081,1.8175355256292112e-18
0,309463.2653061225,13.73469387755102,1.615587133892632e-18
0,309463.2653061225,14.53061224489796,1.8175355256292112e-18
0,309463.2653061225,15.326530612244898,1.2116903504194741e-18
0,309463.2653061225,16.122448979591837,1.615587133892632e-18
0,309463.2653061225,16.918367346938776,1.2116903504194741e-18
0,309463.2653061225,17.714285714285715,1.615587133892632e-18
0,309463.2653061225,18.510204081632654,1.615587133892632e-18
0,309463.2653061225,19.306122448979593,1.2116903504194741e-18
0,309463.2653061225,20.10204081632653,1.8175355256292112e-18
0,309463.2653061225,20.897959183673468,1.615587133892632e-18
0,309463.2653061225,21.693877551020407,1.8175355256292112e-18
0,309463.2653061225,22.489795918367346,3.841649256494134e-07
0,309463.2653061225,23.285714285714285,
0,309463.2653061225,24.081632653061224,
0,309463.2653061225,24.877551020408163,
0,309463.2653061225,25.6734693877551,
0,309463.2653061225,26.46938775510204,
0,309463.2653061225,27.26530612244898,
0,309463.2653061225,28.06122448979592,
0,309463.2653061225,28.857142857142858,
0,309463.2653061225,29.653061224489797,
0,309463.2653061225,30.448979591836736,
0,309463.2653061225,31.244897959183675,
0,309463.2653061225,32.04081632653062,
0,309463.2653061225,32.83673469387755,
0,309463.2653061225,33.63265306122449,
0,309463.2653061225,34.42857142857143,
0,309463.2653061225,35.224489795918366,
0,309463.2653061225,36.02040816326531,
0,309463.2653061225,36.816326530612244,
0,309463.2653061225,37.61224489795919,
0,309463.2653061225,38.40816326530612,
0,309463.2653061225,39.20408163265306,
0,309463.2653061225,40.0,
0,315585.7142857143,1.0,1.615587133892632e-18
0,315585.7142857143,1.7959183673469388,1.615587133892632e-18
0,315585.7142857143,2.5918367346938775,1.2116903504194741e-18
0,315585.7142857143,3.387755102040816,1.8175355256292112e-18
0,315585.7142857143,4.183673469387755,1.615587133892632e-18
0,315585.7142857143,4.979591836734694,1.4136387421560532e-18
0,315585.7142857143,5.775510204081632,1.615587133892632e-18
0,315585.7142857143,6.571428571428571,1.4136387421560532e-18
0,315585.7142857143,7.36734693877551,1.2116903504194741e-18
0,315585.7142857143,8.16326530612245,1.2116903504194741e-18
0,315585.7142857143,8.959183673469388,1.2116903504194741e-18
0,315585.7142857143,9.755102040816327,1.615587133892632e-18
0,315585.7142857143,10.551020408163264,1.2116903504194741e-18
0,315585.7142857143,11.346938775510203,1.8175355256292112e-18
0,315585.7142857143,12.142857142857142,1.8175355256292112e-18
0,315585.7142857143,12.938775510204081,1.4136387421560532e-18
0,315585.7142857143,13.73469387755102,1.615587133892632e-18
0,315585.7142857143,14.53061224489796,1.615587133892632e-18
0,315585.7142857143,15.326530612244898,1.2116903504194741e-18
0,315585.7142857143,16.122448979591837,1.2116903504194741e-18
0,315585.7142857143,16.918367346938776,1.4136387421560532e-18
0,315585.7142857143,17.714285714285715,1.615587133892632e-18
0,315585.7142857143,18.510204081632654,1.615587133892632e-18
0,315585.7142857143,19.306122448979593,1.2116903504194741e-18
0,315585.7142857143,20.10204081632653,1.615587133892632e-18
0,315585.7142857143,20.897959183673468,1.2116903504194741e-18
0,315585.7142857143,21.693877551020407,1.2116903504194741e-18
0,315585.7142857143,22.489795918367346,
0,315585.7142857143,23.285714285714285,
0,315585.7142857143,24.081632653061224,
0,315585.7142857143,24.877551020408163,
0,315585.7142857143,25.6734693877551,
0,315585.7142857143,26.46938775510204,
0,315585.7142857143,27.26530612244898,
0,315585.7142857143,28.06122448979592,
0,315585.7142857143,28.857142857142858,
0,315585.7142857143,29.653061224489797,
0,315585.7142857143,30.448979591836736,
0,315585.7142857143,31.244897959183675,
0,315585.7142857143,32.04081632653062,
0,315585.7142857143,32.83673469387755,
0,315585.7142857143,33.63265306122449,
0,315585.7142857143,34.42857142857143,
0,315585.7142857143,35.224489795918366,
0,315585.7142857143,36.02040816326531,
0,315585.7142857143,36.816326530612244,
0,315585.7142857143,37.61224489795919,
0,315585.7142857143,38.40816326530612,
0,315585.7142857143,39.20408163265306,
0,315585.7142857143,40.0,
0,321708.16326530615,1.0,1.8175355256292112e-18
0,321708.16326530615,1.7959183673469388,1.615587133892632e-18
0,321708.16326530615,2.5918367346938775,1.615587133892632e-18
0,321708.16326530615,3.387755102040816,1.2116903504194741e-18
0,321708.16326530615,4.183673469387755,1.2116903504194741e-18
0,321708.16326530615,4.979591836734694,1.8175355256292112e-18
0,321708.16326530615,5.775510204081632,1.8175355256292112e-18
0,321708.16326530615,6.571428571428571,1.8175355256292112e-18
0,321708.16326530615,7.36734693877551,1.8175355256292112e-18
0,321708.16326530615,8.16326530612245,1.4136387421560532e-18
0,321708.16326530615,8.959183673469388,1.615587133892632e-18
0,321708.16326530615,9.755102040816327,1.615587133892632e-18
0,321708.16326530615,10.551020408163264,1.615587133892632e-18
0,321708.16326530615,11.346938775510203,1.615587133892632e-18
0,321708.16326530615,12.142857142857142,1.2116903504194741e-18
0,321708.16326530615,12.938775510204081,1.2116903504194741e-18
0,321708.16326530615,13.73469387755102,1.615587133892632e-18
0,321708.16326530615,14.53061224489796,1.615587133892632e-18
0,321708.16326530615,15.326530612244898,1.615587133892632e-18
0,321708.16326530615,16.122448979591837,1.2116903504194741e-18
0,321708.16326530615,16.918367346938776,1.2116903504194741e-18
0,321708.16326530615,17.714285714285715,1.615587133892632e-18
0,321708.16326530615,18.510204081632654,1.615587133892632e-18
0,321708.16326530615,19.306122448979593,1.615587133892632e-18
0,321708.16326530615,20.10204081632653,1.615587133892632e-18
0,321708.16326530615,20.897959183673468,1.615587133892632e-18
0,321708.16326530615,21.693877551020407,1.615587133892632e-18
0,321708.16326530615,22.489795918367346,
0,321708.16326530615,23.285714285714285,
0,321708.16326530615,24.081632653061224,
0,321708.16326530615,24.877551020408163,
0,321708.16326530615,25.6734693877551,
0,321708.16326530615,26.46938775510204,
0,321708.16326530615,27.26530612244898,
0,321708.16326530615,28.06122448979592,
0,321708.16326530615,28.857142857142858,
0,321708.16326530615,29.653061224489797,
0,321708.16326530615,30.448979591836736,
0,321708.16326530615,31.244897959183675,
0,321708.16326530615,32.04081632653062,
0,321708.16326530615,32.83673469387755,
0,321708.16326530615,33.63265306122449,
0,321708.16326530615,34.42857142857143,
0,321708.16326530615,35.224489795918366,
0,321708.16326530615,36.02040816326531,
0,321708.16326530615,36.816326530612244,
0,321708.16326530615,37.61224489795919,
0,321708.16326530615,38.40816326530612,
0,321708.16326530615,39.20408163265306,
0,321708.16326530615,40.0,
0,327830.612244898,1.0,1.615587133892632e-18
0,327830.612244898,1.7959183673469388,1.2116903504194741e-18
0,327830.612244898,2.5918367346938775,1.615587133892632e-18
0,327830.612244898,3.387755102040816,1.8175355256292112e-18
0,327830.612244898,4.183673469387755,1.615587133892632e-18
0,327830.612244898,4.979591836734694,1.2116903504194741e-18
0,327830.612244898,5.775510204081632,1.8175355256292112e-18
0,327830.612244898,6.571428571428571,1.8175355256292112e-18
0,327830.612244898,7.36734693877551,1.615587133892632e-18
0,327830.612244898,8.16326530612245,1.2116903504194741e-18
0,327830.612244898,8.959183673469388,1.615587133892632e-18
0,327830.612244898,9.755102040816327,1.615587133892632e-18
0,327830.612244898,10.551020408163264,1.4136387421560532e-18
0,327830.612244898,11.346938775510203,1.8175355256292112e-18
0,327830.612244898,12.142857142857142,1.2116903504194741e-18
0,327830.612244898,12.938775510204081,1.8175355256292112e-18
0,327830.612244898,13.73469387755102,1.615587133892632e-18
0,327830.612244898,14.53061224489796,1.615587133892632e-18
0,327830.612244898,15.326530612244898,1.615587133892632e-18
0,327830.612244898,16.122448979591837,1.2116903504194741e-18
0,327830.612244898,16.918367346938776,1.2116903504194741e-18
0,327830.612244898,17.714285714285715,1.615587133892632e-18
0,327830.612244898,18.510204081632654,1.615587133892632e-18
0,327830.612244898,19.306122448979593,1.615587133892632e-18
0,327830.612244898,20.10204081632653,1.8175355256292112e-18
0,327830.612244898,20.897959183673468,1.8175355256292112e-18
0,327830.612244898,21.693877551020407,1.615587133892632e-18
0,327830.612244898,22.489795918367346,
0,327830.612244898,23.285714285714285,
0,327830.612244898,24.081632653061224,
0,327830.612244898,24.877551020408163,
0,327830.612244898,25.6734693877551,
0,327830.612244898,26.46938775510204,
0,327830.612244898,27.26530612244898,
0,327830.612244898,28.06122448979592,
0,327830.612244898,28.857142857142858,
0,327830.612244898,29.653061224489797,
0,327830.612244898,30.448979591836736,
0,327830.612244898,31.244897959183675,
0,327830.612244898,32.04081632653062,
0,327830.612244898,32.83673469387755,
0,327830.612244898,33.63265306122449,
0,327830.612244898,34.42857142857143,
0,327830.612244898,35.224489795918366,
0,327830.612244898,36.02040816326531,
0,327830.612244898,36.816326530612244,
0,327830.612244898,37.61224489795919,
0,327830.612244898,38.40816326530612,
0,327830.612244898,39.20408163265306,
0,327830.612244898,40.0,
0,333953.0612244898,1.0,1.615587133892632e-18
0,333953.0612244898,1.7959183673469388,1.4136387421560532e-18
0,333953.0612244898,2.5918367346938775,1.8175355256292112e-18
0,333953.0612244898,3.387755102040816,1.615587133892632e-18
0,333953.0612244898,4.183673469387755,1.615587133892632e-18
0,333953.0612244898,4.979591836734694,1.615587133892632e-18
0,333953.0612244898,5.775510204081632,1.615587133892632e-18
0,333953.0612244898,6.571428571428571,1.2116903504194741e-18
0,333953.0612244898,7.36734693877551,1.2116903504194741e-18
0,333953.0612244898,8.16326530612245,1.2116903504194741e-18
0,333953.0612244898,8.959183673469388,1.8175355256292112e-18
0,333953.0612244898,9.755102040816327,1.4136387421560532e-18
0,333953.0612244898,10.551020408163264,1.2116903504194741e-18
0,333953.0612244898,11.346938775510203,1.2116903504194741e-18
0,333953.0612244898,12.142857142857142,1.615587133892632e-18
0,333953.0612244898,12.938775510204081,1.615587133892632e-18
0,333953.0612244898,13.73469387755102,1.615587133892632e-18
0,333953.0612244898,14.53061224489796,1.8175355256292112e-18
0,333953.0612244898,15.326530612244898,1.4136387421560532e-18
0,333953.0612244898,16.122448979591837,1.8175355256292112e-18
0,333953.0612244898,16.918367346938776,1.2116903504194741e-18
0,333953.0612244898,17.714285714285715,1.615587133892632e-18
0,333953.0612244898,18.510204081632654,1.615587133892632e-18
0,333953.0612244898,19.306122448979593,1.4136387421560532e-18
0,333953.0612244898,20.10204081632653,1.8175355256292112e-18
0,333953.0612244898,20.897959183673468,1.615587133892632e-18
0,333953.0612244898,21.693877551020407,1.8175355256292112e-18
0,333953.0612244898,22.489795918367346,
0,333953.0612244898,23.285714285714285,
0,333953.0612244898,24.081632653061224,
0,333953.0612244898,24.877551020408163,
0,333953.0612244898,25.6734693877551,
0,333953.0612244898,26.46938775510204,
0,333953.0612244898,27.26530612244898,
0,333953.0612244898,28.06122448979592,
0,333953.0612244898,28.857142857142858,
0,333953.0612244898,29.653061224489797,
0,333953.0612244898,30.448979591836736,
0,333953.0612244898,31.244897959183675,
0,333953.0612244898,32.04081632653062,
0,333953.0612244898,32.83673469387755,
0,333953.0612244898,33.63265306122449,
0,333953.0612244898,34.42857142857143,
0,333953.0612244898,35.224489795918366,
0,333953.0612244898,36.02040816326531,
0,333953.0612244898,36.816326530612244,
0,333953.0612244898,37.61224489795919,
0,333953.0612244898,38.40816326530612,
0,333953.0612244898,39.20408163265306,
0,333953.0612244898,40.0,
0,340075.51020408166,1.0,1.2116903504194741e-18
0,340075.51020408166,1.7959183673469388,1.615587133892632e-18
0,340075.51020408166,2.5918367346938775,1.2116903504194741e-18
0,340075.51020408166,3.387755102040816,1.615587133892632e-18
0,340075.51020408166,4.183673469387755,1.615587133892632e-18
0,340075.51020408166,4.979591836734694,1.8175355256292112e-18
0,340075.51020408166,5.775510204081632,1.615587133892632e-18
0,340075.51020408166,6.571428571428571,1.8175355256292112e-18
0,340075.51020408166,7.36734693877551,1.8175355256292112e-18
0,340075.51020408166,8.16326530612245,1.4136387421560532e-18
0,340075.51020408166,8.959183673469388,1.615587133892632e-18
0,340075.51020408166,9.755102040816327,1.615587133892632e-18
0,340075.51020408166,10.551020408163264,1.615587133892632e-18
0,340075.51020408166,11.346938775510203,1.8175355256292112e-18
0,340075.51020408166,12.142857142857142,1.4136387421560532e-18
0,340075.51020408166,12.938775510204081,1.2116903504194741e-18
0,340075.51020408166,13.73469387755102,1.615587133892632e-18
0,340075.51020408166,14.53061224489796,1.8175355256292112e-18
0,340075.51020408166,15.326530612244898,1.8175355256292112e-18
0,340075.51020408166,16.122448979591837,1.4136387421560532e-18
0,340075.51020408166,16.918367346938776,1.4136387421560532e-18
0,340075.51020408166,17.714285714285715,1.8175355256292112e-18
0,340075.51020408166,18.510204081632654,1.615587133892632e-18
0,340075.51020408166,19.306122448979593,1.2116903504194741e-18
0,340075.51020408166,20.10204081632653,1.615587133892632e-18
0,340075.51020408166,20.897959183673468,1.2116903504194741e-18
0,340075.51020408166,21.693877551020407,1.615587133892632e-18
0,340075.51020408166,22.489795918367346,
0,340075.51020408166,23.285714285714285,
0,340075.51020408166,24.081632653061224,
0,340075.51020408166,24.877551020408163,
0,340075.51020408166,25.6734693877551,
0,340075.51020408166,26.46938775510204,
0,340075.51020408166,27.26530612244898,
0,340075.51020408166,28.06122448979592,
0,340075.51020408166,28.857142857142858,
0,340075.51020408166,29.653061224489797,
0,340075.51020408166,30.448979591836736,
0,340075.51020408166,31.244897959183675,
0,340075.51020408166,32.04081632653062,
0,340075.51020408166,32.83673469387755,
0,340075.51020408166,33.63265306122449,
0,340075.51020408166,34.42857142857143,
0,340075.51020408166,35.224489795918366,
0,340075.51020408166,36.02040816326531,
0,340075.51020408166,36.816326530612244,
0,340075.51020408166,37.61224489795919,
0,340075.51020408166,38.40816326530612,
0,340075.51020408166,39.20408163265306,
0,340075.51020408166,40.0,
0,346197.9591836735,1.0,1.8175355256292112e-18
0,346197.9591836735,1.7959183673469388,1.2116903504194741e-18
0,346197.9591836735,2.5918367346938775,1.8175355256292112e-18
0,346197.9591836735,3.387755102040816,1.8175355256292112e-18
0,346197.9591836735,4.183673469387755,1.4136387421560532e-18
0,346197.9591836735,4.979591836734694,1.8175355256292112e-18
0,346197.9591836735,5.775510204081632,1.615587133892632e-18
0,346197.9591836735,6.571428571428571,1.8175355256292112e-18
0,346197.9591836735,7.36734693877551,1.8175355256292112e-18
0,346197.9591836735,8.16326530612245,1.2116903504194741e-18
0,346197.9591836735,8.959183673469388,1.8175355256292112e-18
0,346197.9591836735,9.755102040816327,1.615587133892632e-18
0,346197.9591836735,10.551020408163264,1.4136387421560532e-18
0,346197.9591836735,11.346938775510203,1.615587133892632e-18
0,346197.9591836735,12.142857142857142,1.4136387421560532e-18
0,346197.9591836735,12.938775510204081,1.4136387421560532e-18
0,346197.9591836735,13.73469387755102,1.8175355256292112e-18
0,346197.9591836735,14.53061224489796,1.615587133892632e-18
0,346197.9591836735,15.326530612244898,1.4136387421560532e-18
0,346197.9591836735,16.122448979591837,1.2116903504194741e-18
0,346197.9591836735,16.918367346938776,1.2116903504194741e-18
0,346197.9591836735,17.714285714285715,1.8175355256292112e-18
0,346197.9591836735,18.510204081632654,1.615587133892632e-18
0,346197.9591836735,19.306122448979593,1.4136387421560532e-18
0,346197.9591836735,20.10204081632653,1.615587133892632e-18
0,346197.9591836735,20.897959183673468,1.615587133892632e-18
0,346197.9591836735,21.693877551020407,1.4136387421560532e-18
0,346197.9591836735,22.489795918367346,
0,346197.9591836735,23.285714285714285,
0,346197.9591836735,24.081632653061224,
0,346197.9591836735,24.877551020408163,
0,346197.9591836735,25.6734693877551,
0,346197.9591836735,26.46938775510204,
0,346197.9591836735,27.26530612244898,
0,346197.9591836735,28.06122448979592,
0,346197.9591836735,28.857142857142858,
0,346197.9591836735,29.653061224489797,
0,346197.9591836735,30.448979591836736,
0,346197.9591836735,31.244897959183675,
0,346197.9591836735,32.04081632653062,
0,346197.9591836735,32.83673469387755,
0,346197.9591836735,33.63265306122449,
0,346197.9591836735,34.42857142857143,
0,346197.9591836735,35.224489795918366,
0,346197.9591836735,36.02040816326531,
0,346197.9591836735,36.816326530612244,
0,346197.9591836735,37.61224489795919,
0,346197.9591836735,38.40816326530612,
0,346197.9591836735,39.20408163265306,
0,346197.9591836735,40.0,
0,352320.4081632653,1.0,1.615587133892632e-18
0,352320.4081632653,1.7959183673469388,1.615587133892632e-18
0,352320.4081632653,2.5918367346938775,1.2116903504194741e-18
0,352320.4081632653,3.387755102040816,1.2116903504194741e-18
0,352320.4081632653,4.183673469387755,1.615587133892632e-18
0,352320.4081632653,4.979591836734694,1.2116903504194741e-18
0,352320.4081632653,5.775510204081632,1.2116903504194741e-18
0,352320.4081632653,6.571428571428571,1.2116903504194741e-18
0,352320.4081632653,7.36734693877551,1.615587133892632e-18
0,352320.4081632653,8.16326530612245,1.2116903504194741e-18
0,352320.4081632653,8.959183673469388,1.615587133892632e-18
0,352320.4081632653,9.755102040816327,1.4136387421560532e-18
0,352320.4081632653,10.551020408163264,1.615587133892632e-18
0,352320.4081632653,11.346938775510203,1.2116903504194741e-18
0,352320.4081632653,12.142857142857142,1.8175355256292112e-18
0,352320.4081632653,12.938775510204081,1.615587133892632e-18
0,352320.4081632653,13.73469387755102,1.8175355256292112e-18
0,352320.4081632653,14.53061224489796,1.615587133892632e-18
0,352320.4081632653,15.326530612244898,1.615587133892632e-18
0,352320.4081632653,16.122448979591837,1.615587133892632e-18
0,352320.4081632653,16.918367346938776,1.615587133892632e-18
0,352320.4081632653,17.714285714285715,1.8175355256292112e-18
0,352320.4081632653,18.510204081632654,1.615587133892632e-18
0,352320.4081632653,19.306122448979593,1.615587133892632e-18
0,352320.4081632653,20.10204081632653,1.615587133892632e-18
0,352320.4081632653,20.897959183673468,1.8175355256292112e-18
0,352320.4081632653,21.693877551020407,1.2116903504194741e-18
0,352320.4081632653,22.489795918367346,
0,352320.4081632653,23.285714285714285,
0,352320.4081632653,24.081632653061224,
0,352320.4081632653,24.877551020408163,
0,352320.4081632653,25.6734693877551,
0,352320.4081632653,26.46938775510204,
0,352320.4081632653,27.26530612244898,
0,352320.4081632653,28.06122448979592,
0,352320.4081632653,28.857142857142858,
0,352320.4081632653,29.653061224489797,
0,352320.4081632653,30.448979591836736,
0,352320.4081632653,31.244897959183675,
0,352320.4081632653,32.04081632653062,
0,352320.4081632653,32.83673469387755,
0,352320.4081632653,33.63265306122449,
0,352320.4081632653,34.42857142857143,
0,352320.4081632653,35.224489795918366,
0,352320.4081632653,36.02040816326531,
0,352320.4081632653,36.816326530612244,
0,352320.4081632653,37.61224489795919,
0,352320.4081632653,38.40816326530612,
0,352320.4081632653,39.20408163265306,
0,352320.4081632653,40.0,
0,358442.85714285716,1.0,1.615587133892632e-18
0,358442.85714285716,1.7959183673469388,1.615587133892632e-18
0,358442.85714285716,2.5918367346938775,1.615587133892632e-18
0,358442.85714285716,3.387755102040816,1.8175355256292112e-18
0,358442.85714285716,4.183673469387755,1.2116903504194741e-18
0,358442.85714285716,4.979591836734694,1.2116903504194741e-18
0,358442.85714285716,5.775510204081632,1.8175355256292112e-18
0,358442.85714285716,6.571428571428571,1.615587133892632e-18
0,358442.85714285716,7.36734693877551,1.615587133892632e-18
0,358442.85714285716,8.16326530612245,1.4136387421560532e-18
0,358442.85714285716,8.959183673469388,1.615587133892632e-18
0,358442.85714285716,9.755102040816327,1.615587133892632e-18
0,358442.85714285716,10.551020408163264,1.615587133892632e-18
0,358442.85714285716,11.346938775510203,1.4136387421560532e-18
0,358442.85714285716,12.142857142857142,1.615587133892632e-18
0,358442.85714285716,12.938775510204081,1.615587133892632e-18
0,358442.85714285716,13.73469387755102,1.8175355256292112e-18
0,358442.85714285716,14.53061224489796,1.8175355256292112e-18
0,358442.85714285716,15.326530612244898,1.8175355256292112e-18
0,358442.85714285716,16.122448979591837,1.8175355256292112e-18
0,358442.85714285716,16.918367346938776,1.2116903504194741e-18
0,358442.85714285716,17.714285714285715,1.615587133892632e-18
0,358442.85714285716,18.510204081632654,1.615587133892632e-18
0,358442.85714285716,19.306122448979593,1.2116903504194741e-18
0,358442.85714285716,20.10204081632653,1.8175355256292112e-18
0,358442.85714285716,20.897959183673468,1.615587133892632e-18
0,358442.85714285716,21.693877551020407,1.8175355256292112e-18
0,358442.85714285716,22.489795918367346,
0,358442.85714285716,23.285714285714285,
0,358442.85714285716,24.081632653061224,
0,358442.85714285716,24.877551020408163,
0,358442.85714285716,25.6734693877551,
0,358442.85714285716,26.46938775510204,
0,358442.85714285716,27.26530612244898,
0,358442.85714285716,28.06122448979592,
0,358442.85714285716,28.857142857142858,
0,358442.85714285716,29.653061224489797,
0,358442.85714285716,30.448979591836736,
0,358442.85714285716,31.244897959183675,
0,358442.85714285716,32.04081632653062,
0,358442.85714285716,32.83673469387755,
0,358442.85714285716,33.63265306122449,
0,358442.85714285716,34.42857142857143,
0,358442.85714285716,35.224489795918366,
0,358442.85714285716,36.02040816326531,
0,358442.85714285716,36.816326530612244,
0,358442.85714285716,37.61224489795919,
0,358442.85714285716,38.40816326530612,
0,358442.85714285716,39.20408163265306,
0,358442.85714285716,40.0,
0,364565.306122449,1.0,1.615587133892632e-18
0,364565.306122449,1.7959183673469388,1.615587133892632e-18
0,364565.306122449,2.5918367346938775,1.615587133892632e-18
0,364565.306122449,3.387755102040816,1.2116903504194741e-18
0,364565.306122449,4.183673469387755,1.2116903504194741e-18
0,364565.306122449,4.979591836734694,1.2116903504194741e-18
0,364565.306122449,5.775510204081632,1.615587133892632e-18
0,364565.306122449,6.571428571428571,1.615587133892632e-18
0,364565.306122449,7.36734693877551,1.615587133892632e-18
0,364565.306122449,8.16326530612245,1.615587133892632e-18
0,364565.306122449,8.959183673469388,1.615587133892632e-18
0,364565.306122449,9.755102040816327,1.2116903504194741e-18
0,364565.306122449,10.551020408163264,1.615587133892632e-18
0,364565.306122449,11.346938775510203,1.615587133892632e-18
0,364565.306122449,12.142857142857142,1.8175355256292112e-18
0,364565.306122449,12.938775510204081,1.2116903504194741e-18
0,364565.306122449,13.73469387755102,1.8175355256292112e-18
0,364565.306122449,14.53061224489796,1.8175355256292112e-18
0,364565.306122449,15.326530612244898,1.4136387421560532e-18
0,364565.306122449,16.122448979591837,1.2116903504194741e-18
0,364565.306122449,16.918367346938776,1.615587133892632e-18
0,364565.306122449,17.714285714285715,1.8175355256292112e-18
0,364565.306122449,18.510204081632654,1.615587133892632e-18
0,364565.306122449,19.306122448979593,1.8175355256292112e-18
0,364565.306122449,20.10204081632653,1.615587133892632e-18
0,364565.306122449,20.897959183673468,1.615587133892632e-18
0,364565.306122449,21.693877551020407,1.2116903504194741e-18
0,364565.306122449,22.489795918367346,
0,364565.306122449,23.285714285714285,
0,364565.306122449,24.081632653061224,
0,364565.306122449,24.877551020408163,
0,364565.306122449,25.6734693877551,
0,364565.306122449,26.46938775510204,
0,364565.306122449,27.26530612244898,
0,364565.306122449,28.06122448979592,
0,364565.306122449,28.857142857142858,
0,364565.306122449,29.653061224489797,
0,364565.306122449,30.448979591836736,
0,364565.306122449,31.244897959183675,
0,364565.306122449,32.04081632653062,
0,364565.306122449,32.83673469387755,
0,364565.306122449,33.63265306122449,
0,364565.306122449,34.42857142857143,
0,364565.306122449,35.224489795918366,
0,364565.306122449,36.02040816326531,
0,364565.306122449,36.816326530612244,
0,364565.306122449,37.61224489795919,
0,364565.306122449,38.40816326530612,
0,364565.306122449,39.20408163265306,
0,364565.306122449,40.0,
0,370687.7551020408,1.0,1.615587133892632e-18
0,370687.7551020408,1.7959183673469388,1.8175355256292112e-18
0,370687.7551020408,2.5918367346938775,1.8175355256292112e-18
0,370687.7551020408,3.387755102040816,1.8175355256292112e-18
0,370687.7551020408,4.183673469387755,1.8175355256292112e-18
0,370687.7551020408,4.979591836734694,1.2116903504194741e-18
0,370687.7551020408,5.775510204081632,1.2116903504194741e-18
0,370687.7551020408,6.571428571428571,1.615587133892632e-18
0,370687.7551020408,7.36734693877551,1.8175355256292112e-18
0,370687.7551020408,8.16326530612245,1.2116903504194741e-18
0,370687.7551020408,8.959183673469388,1.2116903504194741e-18
0,370687.7551020408,9.755102040816327,1.615587133892632e-18
0,370687.7551020408,10.551020408163264,1.2116903504194741e-18
0,370687.7551020408,11.346938775510203,1.2116903504194741e-18
0,370687.7551020408,12.142857142857142,1.8175355256292112e-18
0,370687.7551020408,12.938775510204081,1.2116903504194741e-18
0,370687.7551020408,13.73469387755102,1.8175355256292112e-18
0,370687.7551020408,14.53061224489796,1.615587133892632e-18
0,370687.7551020408,15.326530612244898,1.615587133892632e-18
0,370687.7551020408,16.122448979591837,1.615587133892632e-18
0,370687.7551020408,16.918367346938776,1.615587133892632e-18
0,370687.7551020408,17.714285714285715,1.615587133892632e-18
0,370687.7551020408,18.510204081632654,1.615587133892632e-18
0,370687.7551020408,19.306122448979593,1.4136387421560532e-18
0,370687.7551020408,20.10204081632653,1.615587133892632e-18
0,370687.7551020408,20.897959183673468,1.8175355256292112e-18
0,370687.7551020408,21.693877551020407,1.8175355256292112e-18
0,370687.7551020408,22.489795918367346,
0,370687.7551020408,23.285714285714285,
0,370687.7551020408,24.081632653061224,
0,370687.7551020408,24.877551020408163,
0,370687.7551020408,25.6734693877551,
0,370687.7551020408,26.46938775510204,
0,370687.7551020408,27.26530612244898,
0,370687.7551020408,28.06122448979592,
0,370687.7551020408,28.857142857142858,
0,370687.7551020408,29.653061224489797,
0,370687.7551020408,30.448979591836736,
0,370687.7551020408,31.244897959183675,
0,370687.7551020408,32.04081632653062,
0,370687.7551020408,32.83673469387755,
0,370687.7551020408,33.63265306122449,
0,370687.7551020408,34.42857142857143,
0,370687.7551020408,35.224489795918366,
0,370687.7551020408,36.02040816326531,
0,370687.7551020408,36.816326530612244,
0,370687.7551020408,37.61224489795919,
0,370687.7551020408,38.40816326530612,
0,370687.7551020408,39.20408163265306,
0,370687.7551020408,40.0,
0,376810.20408163266,1.0,1.615587133892632e-18
0,376810.20408163266,1.7959183673469388,1.2116903504194741e-18
0,376810.20408163266,2.5918367346938775,1.615587133892632e-18
0,376810.20408163266,3.387755102040816,1.4136387421560532e-18
0,376810.20408163266,4.183673469387755,1.615587133892632e-18
0,376810.20408163266,4.979591836734694,1.4136387421560532e-18
0,376810.20408163266,5.775510204081632,1.615587133892632e-18
0,376810.20408163266,6.571428571428571,1.2116903504194741e-18
0,376810.20408163266,7.36734693877551,1.4136387421560532e-18
0,376810.20408163266,8.16326530612245,1.4136387421560532e-18
0,376810.20408163266,8.959183673469388,1.4136387421560532e-18
0,376810.20408163266,9.755102040816327,1.2116903504194741e-18
0,376810.20408163266,10.551020408163264,1.615587133892632e-18
0,376810.20408163266,11.346938775510203,1.615587133892632e-18
0,376810.20408163266,12.142857142857142,1.8175355256292112e-18
0,376810.20408163266,12.938775510204081,1.615587133892632e-18
